1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,1.493086158414755338e-01,3.363363167634286777e-02,9.903976752034994169e-01,9.585138006327658111e-01,9.790371542305109642e-01,8.803482458808461475e-01,3.506000000000000227e+01,1.322840882343753499e+01,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,6.834111485510314665e-01,5.133925563490205485e-02,9.936366490304863186e-01,9.440114982558260870e-01,9.716023732829381920e-01,9.468690619214947812e-01,1.243203647416413418e+02,6.678376291985714808e+00,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,1.127626466223412838e-01,1.189302343171646723e-02,9.981815538360000462e-01,9.845149552438079432e-01,9.922272505569607048e-01,7.655320308721285105e-01,1.070276497695852491e+01,5.382309451129086320e+00,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,5.212602502826844952e-02,9.759590082632848759e-03,9.975588132330851510e-01,9.843359772237261218e-01,9.921370599026581028e-01,8.517183055200230335e-01,1.980131004366812064e+01,6.816195588541523520e+00,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,2.528644937571858931e-01,3.294434268186179765e-02,9.944725123241293652e-01,9.864710285595452710e-01,9.932124686166776684e-01,7.626828459235399649e-01,2.859162303664921367e+01,1.160951645137996024e+01,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,3.777364512005345065e-01,2.401508717869202392e-02,9.975931736152636731e-01,9.856346001761623343e-01,9.927912839248368426e-01,9.069855032882502277e-01,1.181147132169576111e+02,6.225745594667672300e+00,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,3.090549872111715834e-01,2.771140978585083167e-02,9.961934364437883271e-01,9.885409310892427914e-01,9.942539463267885402e-01,8.657716570064684092e-01,7.298713826366559942e+01,1.478810121244874942e+01,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,3.324891362714237908e-01,2.345577326413573679e-02,9.973021103382788688e-01,9.848162468020487115e-01,9.923790495296568315e-01,9.128275075812264383e-01,1.034141176470588306e+02,9.055789866367518925e+00,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,1.531300314710564714e-01,1.680476388717325187e-02,9.971387066883387051e-01,9.718987312871614215e-01,9.858492329651892261e-01,9.468803030723990100e-01,9.199763872491145378e+01,9.209486105637415321e+00,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,2.703825652387896183e-01,2.547176486048040658e-02,9.955770639705516789e-01,9.731461583402549742e-01,9.864816964141318589e-01,9.476857760051662360e-01,1.055949999999999989e+02,1.209818064834546192e+01,0.000000000000000000e+00
1.133784533333205280e+00,7.040716788976729423e-02,9.942743935933876509e-01,9.468102221548080344e-01,9.730413252177217975e-01,9.198046342317582891e-01,1.844447674418604777e+02,5.523062267110611323e+00,2.656523820920553836e-01,1.800228990105826390e-02,9.976383668523631787e-01,9.833804731931966581e-01,9.916554179590517659e-01,9.322238083605460801e-01,9.038400000000000034e+01,9.214366174621018146e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,9.285611651579361858e-01,6.105256989692920550e-02,9.934499599773346512e-01,9.493842561638911048e-01,9.743633321401223846e-01,9.336819221914410827e-01,1.904150815217391255e+02,6.071773229988570719e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,5.050146861240994989e-01,3.237016043155492573e-02,9.971369313682030278e-01,9.168278099725204466e-01,9.575112520928883431e-01,9.782969372364832550e-01,1.832953328232593719e+02,5.640871828777070718e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,5.825119466056695172e-01,3.946576974623612621e-02,9.965319505087693042e-01,9.790035292517718091e-01,9.894460256209127724e-01,8.764575018620417435e-01,1.827377622377622401e+02,1.260388054460304375e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,2.321380268373197386e-01,2.564894800980606349e-02,9.961245406010930115e-01,9.849289533587197720e-01,9.924358427518362724e-01,8.913879569340817932e-01,1.078133971291865976e+02,2.242389814632462475e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,4.419546996460936295e-01,3.781512654720636801e-02,9.956832075328849729e-01,9.847496861203384189e-01,9.923455218252061893e-01,8.179759021604274816e-01,1.635264483627204015e+02,3.205949178216114603e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,5.904043011991524231e-02,1.120736395835186805e-02,9.970627621425718345e-01,9.771045863549908672e-01,9.884859448412274263e-01,7.627628051244861318e-01,1.667391304347826164e+01,6.740938447109424025e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,1.917380576864270991e-01,1.911403120953551749e-02,9.975460727311336040e-01,9.855147598567455258e-01,9.927309512312806339e-01,8.874980140947535956e-01,9.331265508684863619e+01,1.914257628809536627e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,9.859663569266557959e-02,1.407738709680205966e-02,9.971983634007686170e-01,9.858609965858378121e-01,9.929053189342910146e-01,8.936582175967410224e-01,3.401496259351620921e+01,8.101277603814244443e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,1.493086158414755338e-01,3.363363167634286777e-02,9.903976752034994169e-01,9.585138006327658111e-01,9.790371542305109642e-01,8.803482458808461475e-01,3.506000000000000227e+01,1.322840882343753499e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,1.127626466223412838e-01,1.189302343171646723e-02,9.981815538360000462e-01,9.845149552438079432e-01,9.922272505569607048e-01,7.655320308721285105e-01,1.070276497695852491e+01,5.382309451129086320e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,5.212602502826844952e-02,9.759590082632848759e-03,9.975588132330851510e-01,9.843359772237261218e-01,9.921370599026581028e-01,8.517183055200230335e-01,1.980131004366812064e+01,6.816195588541523520e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,2.528644937571858931e-01,3.294434268186179765e-02,9.944725123241293652e-01,9.864710285595452710e-01,9.932124686166776684e-01,7.626828459235399649e-01,2.859162303664921367e+01,1.160951645137996024e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,3.777364512005345065e-01,2.401508717869202392e-02,9.975931736152636731e-01,9.856346001761623343e-01,9.927912839248368426e-01,9.069855032882502277e-01,1.181147132169576111e+02,6.225745594667672300e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,3.090549872111715834e-01,2.771140978585083167e-02,9.961934364437883271e-01,9.885409310892427914e-01,9.942539463267885402e-01,8.657716570064684092e-01,7.298713826366559942e+01,1.478810121244874942e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,3.324891362714237908e-01,2.345577326413573679e-02,9.973021103382788688e-01,9.848162468020487115e-01,9.923790495296568315e-01,9.128275075812264383e-01,1.034141176470588306e+02,9.055789866367518925e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,1.531300314710564714e-01,1.680476388717325187e-02,9.971387066883387051e-01,9.718987312871614215e-01,9.858492329651892261e-01,9.468803030723990100e-01,9.199763872491145378e+01,9.209486105637415321e+00,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,2.703825652387896183e-01,2.547176486048040658e-02,9.955770639705516789e-01,9.731461583402549742e-01,9.864816964141318589e-01,9.476857760051662360e-01,1.055949999999999989e+02,1.209818064834546192e+01,0.000000000000000000e+00
3.658289178146524101e+00,3.081041991354098730e-01,9.534881639501076034e-01,4.771161004250878968e-01,6.907214161877930358e-01,9.609976939041673383e-01,1.807051223934723510e+02,7.632923988321408615e+00,2.656523820920553836e-01,1.800228990105826390e-02,9.976383668523631787e-01,9.833804731931966581e-01,9.916554179590517659e-01,9.322238083605460801e-01,9.038400000000000034e+01,9.214366174621018146e+00,0.000000000000000000e+00
1.301602986759751390e+00,9.614676054901585833e-02,9.869114684526909542e-01,8.474879679560198831e-01,9.205907896119690514e-01,9.676488897965183078e-01,1.200472274436090174e+02,5.361365976360922048e+00,5.050146861240994989e-01,3.237016043155492573e-02,9.971369313682030278e-01,9.168278099725204466e-01,9.575112520928883431e-01,9.782969372364832550e-01,1.832953328232593719e+02,5.640871828777070718e+00,0.000000000000000000e+00
1.301602986759751390e+00,9.614676054901585833e-02,9.869114684526909542e-01,8.474879679560198831e-01,9.205907896119690514e-01,9.676488897965183078e-01,1.200472274436090174e+02,5.361365976360922048e+00,5.825119466056695172e-01,3.946576974623612621e-02,9.965319505087693042e-01,9.790035292517718091e-01,9.894460256209127724e-01,8.764575018620417435e-01,1.827377622377622401e+02,1.260388054460304375e+01,0.000000000000000000e+00
1.301602986759751390e+00,9.614676054901585833e-02,9.869114684526909542e-01,8.474879679560198831e-01,9.205907896119690514e-01,9.676488897965183078e-01,1.200472274436090174e+02,5.361365976360922048e+00,2.321380268373197386e-01,2.564894800980606349e-02,9.961245406010930115e-01,9.849289533587197720e-01,9.924358427518362724e-01,8.913879569340817932e-01,1.078133971291865976e+02,2.242389814632462475e+01,0.000000000000000000e+00
